Newport Av,940 W,3432 N,E. of Sheffield Av,CTA,X0387,"",NP,08/01/2006 
Normal Av,2330 S,500 W,N. of Archer Av,Railroad,R0674,10,4,09/05/2006 
Normal Av,4000 S,500 W,S. of 39th St,Railroad,R0673,13,10,03/21/2006 
Normal Av,2332 S,500 W,N. of Archer Av,CTA,X0388,10,4,09/15/2006 
Normal Av,6320 S,500 W,S. of 63rd St,CTA,X0389,"",NP,08/16/2006 
Normal Av,5830 S,500 W,S. of 58th St,Railroad,R0672,11,6,08/17/2006 
North Av,4614 W,1600 N,W. of Kenton Av,Railroad,R0676,13,8,08/15/2006 
North Av,740 W,1600 N,W. of Burling St,CTA,X0391,"",NP,07/24/2006 
North Av,2030 W,1600 N,W. of Milwaukee Av,CTA,X0390,13,6,08/18/2006 
North Av,1450 W,1600 N,E. of Ashland Av,Expy,E0099,12,10,08/18/2006 
North Av,4600 W,1600 N,W. of Kenton Av,Railroad,R0677,13,8,08/15/2006 
North Av,1430 W,1600 N,E. of Ashland Av,Railroad,R0678,12,10,08/18/2006 
North Av,3730 W,1600 N,W. of Lawndale Av,Railroad,R0675,"",NP,08/18/2006 
North Shore Av,1330 W,6700 N,W. of Lakewood Av,CTA,X0392,11,10,07/25/2006 
North Water St,320 E,340 N,New St,Ped Walkway,P0015,13,8,12/04/2009 
Oakdale Av,940 W,2932 N,E. of Sheffield Av,CTA,X0394,"",NP,08/02/2006 
Oakley Av,2030 S,2300 W,N. of 21st St,CTA,X0395,"",NP,08/07/2006 
Oakley Blvd,400 N,2300 W,S. of Kinzie St,Railroad,R0679,11,6,08/29/2006 
Oakley Blvd,200 N,2300 W,Lake St,CTA,X0396,"",NP,10/30/2009 
Oak St,330 W,1000 N,E. of Orleans St,CTA,X0393,14,2,07/24/2006 
Ogden Av,3632 W,2030 S,Millard Av,CTA,X0399,14,0,08/08/2006
Ogden Av,200 N,1400 W,Lake St,CTA,X0398,13,5 EX,07/31/2006 
Ogden Av,1720 W,230 N,W. of Paulina St,CTA,X0397,"",NP,08/29/2006 
Ogden Av,4600 W,2520 S,W. of Kostner Av,Railroad,R0680,14,4,08/23/2006 
Ogden Av,900 N,1000 W,N.E. of Fry St,Railroad,R0681,13,0,09/14/2006 
Ogden Av,430 N,1310 W,S. of Hubbard St,Railroad,R0683,13,8,08/29/2006 
Ogden Av,400 N,1320 W,S. of Kinzie St,Railroad,R0682,13,8,08/29/2006 
Ogden Av (EB),2504 W,1320 S,W. of Campbell Av,Railroad,R0689,13,6 EX,08/25/2006 
Ogden Av (EB),2530 W,1340 S,W. of Campbell Av,Railroad,R0687,13,6 EX,08/25/2006 
Ogden Av (EB),2520 W,1330 S,W. of Campbell Av,Railroad,R0688,13,6 EX,08/25/2006 
Ogden Av (N Svc Dr),2530 W,1340 S,W. of Campbell Av,Railroad,R0690,13,0,08/25/2006 
Ogden Av (N Svc Dr),2504 W,1320 S,W. of Campbell Av,Railroad,R0692,13,0,08/25/2006 
Ogden Av (N Svc Dr),2520 W,1330 S,W. of Campbell Av,Railroad,R0691,13,0,08/25/2006 
Ogden Av (N Svc Dr),3236 W,2030 S,W. of Millard Av,CTA,X0401,"",NP,08/30/2006 
Ogden Av (S Svc Dr),2530 W,1340 S,W. of Campbell Av,Railroad,R0693,13,0,08/25/2006 
Ogden Av (S Svc Dr),2520 W,1330 S,W. of Campbell Av,Railroad,R0694,13,0,08/25/2006 
Ogden Av (S Svc Dr),3238 W,2030 S,E. of Lawndale Av,CTA,X0402,"",NP,08/30/2006 
Ogden Av (S Svc Dr),2504 W,1320 S,W. of Campbell Av,Railroad,R0695,13,0,08/25/2006 
Ogden Av (WB),2530 W,1340 S,W. of Campbell Av,Railroad,R0699,13,0,10/30/2009 
Ogden Av (WB),2520 W,1330 S,W. of Campbell Av,Railroad,R0700,13,0,10/30/2009 
Ogden Av (WB),2504 W,1320 S,W. of Campbell Av,Railroad,R0701,13,0,10/30/2009 
Ohio St,300 W,600 N,Franklin St,CTA,X0403,"",NP,07/26/2006 
Ohio St,700 W,600 N,W. of Union Av,Railroad,R0702,14,4,09/07/2006 
Ontario St,300 W,628 N,Franklin St,CTA,X0404,14,2,07/26/2006 
Orleans St,1530 N,326 N,S. of North Av,CTA,X0405,13,6 EX,07/24/2006 
Orleans St,300 N,300 W,S. of Kinzie St,Street,S0025,14,0,09/18/2006 
Palmer St,3920 W,2200 N,E. of Pulaski Rd,Railroad,R0703,11,4,08/14/2006 
Palmer St,4600 W,2200 N,E. of Knox Av,Railroad,R0704,12,0,08/14/2006 
Parkside Av,400 N,5644 W,S. of Lake St,Railroad,R0705,11,4,08/01/2006 
Parnell Av,6320 S,534 W,S. of 63rd St,CTA,X0406,"",NP,08/16/2006 
Patterson Av,1830 W,3640 N,E. of Wolcott Av,CTA,X0407,"",NP,07/31/2006 
Paulina St,4900 S,1700 W,49th St,Railroad,R0707,11,8,08/14/2006 
Paulina St,5830 S,1700 W,N. of 59th St,Railroad,R0706,13,8,08/15/2006 
Paulina St,200 N,1700 W,Lake St,CTA,X0025,13 N-S / 13 E-W,6 EX N-S / 5 EX E- ,07/31/2006 
"","","","","","","",W ,""
Paulina St,3410 N,1700 W,N. of Roscoe St,CTA,X0409,"",NP,07/31/2006 
Paulina St,500 S,1700 W,N. of Congress Av,CTA,X0410,13,8,08/07/2006 
Paulina St,6320 S,1700 W,S. of 63rd St,CTA,X0411,14,4,08/16/2006 
Paulina St,1520 S,1700 W,S. of 15th St,Railroad,R0711,11,4,08/07/2006
Paulina St,1540 S,1700 W,N. of 16th St,Railroad,R0710,11,4,08/07/2006 
Paulina St,1800 N,1700 W,Bloomingdale Av,Railroad,R0708,11,6,08/09/2006 
Paulina St,358 N,1700 W,S. of Kinzie St,Railroad,R0709,11,2,08/29/2006 
Paxton Av,9430 S,2200 E,N. of 95th St,Railroad,R0712,11,10,08/23/2006 
Peoria St,430 N,900 W,S. of Hubbard St,Railroad,R0715,"",NP,09/14/2006 
Peoria St,6321 S,900 W,S. of 63rd St,CTA,X0413,"",NP,08/16/2006 
Peoria St,200 N,900 W,Lake St,CTA,X0412,13 N-S / 13 E-W,6 N-S / 5EX E-W,07/28/2006 
Peoria St,1520 S,900 W,S. of 15th St,Railroad,R0717,11,8,09/15/2006 
Peoria St,1550 S,900 W,N. of 16th St,Railroad,R0716,11,8,09/06/2006 
Peoria St,5830 S,900 W,S. of 58th St,Railroad,R0713,11,6,08/15/2006 
Peoria St,7500 S,900 W,75th St,Railroad,R0714,12,0,08/31/2006 
Pershing Rd,100 W,3900 S,W. of Federal St,Railroad,R0718,14,0,03/21/2006 
Pershing Rd,100 W,3900 S,W. of Federal St,Railroad,R0722,14,0,03/29/2006 
Pershing Rd,2400 W,3900 S,Western Av,Railroad,R0720,14,2,03/07/2006 
Pershing Rd,2400 W,3900 S,E. of Western Av,Railroad,R0721,14,4,03/21/2006 
Pershing Rd,400 W,3900 S,W. of Stewart Av,Railroad,R0719,14,2,08/14/2006 
Pershing Rd,20 E,3900 S,E. of State St,CTA,X0414,"",NP,03/21/2006 
Pershing Rd,1600 W,3900 S,Ashland Av,Street,S0027,"",NP,03/21/2006 
Pershing Rd,2400 W,3900 S,E. of Western Av,CTA,X0415,"",NP,03/21/2006 
Peterson Av,4120 W,6000 N,W. of Keystone Av,Railroad,R0724,13,8,07/28/2006 
Peterson Av,4320 W,6000 N,E. of Kostner Av,Railroad,R0723,13,10,07/28/2006 
Peterson Av,1800 W,6000 N,Ravenswood Av,Railroad,R0725,12,10,07/26/2006 
Pine Av,400 N,5500 W,N. of Lake St,Railroad,R0726,13,6 EX,08/01/2006 
Plymouth Ct,400 S,31 W,Van Buren St,CTA,X0416,13,6,11/04/2009 
Polk St,4600 W,800 S,W. of Kolmar Av,Railroad,R0728,11,8,08/03/2006 
Polk St,1710 W,800 S,W. of Paulina St,CTA,X0417,"",NP,08/07/2006 
Polk St,2600 W,800 S,W. of Maplewood Av,Railroad,R0727,12,6,12/17/2009 
Polk St,150 W,800 S,W. of Clark St,Railroad,R0729,13,0,07/27/2006 
Post Pl,300 N,228 W,Wacker Dr (LL),Multi,ML026,12,6,10/30/2009 
Post Pl,200 N,225 W,Lake St,CTA,X0418,NP SB / 13 E,NP SB / 8 E,09/19/2006 
Potomac Av,3600 W,1300 N,Central Park Av,Railroad,R0730,11,8,09/13/2006 
Prairie Av,4010 S,300 E,S. of 40th St,Railroad,R0731,13,10,08/09/2006 
Prairie Av,4020 S,300 E,S. of 40th St,CTA,X0419,13,10,08/09/2006 
Prairie Av,5920 S,300 E,S. of 59th St,CTA,X0420,14,4,08/10/2006 
Prairie Av,11710 S,300 E,S. of 117th St,Railroad,R0732,"",NP,08/16/2006 
Pratt Blvd,1400 W,6800 N,Glenwood Av,CTA,X0421,12,6,07/25/2006 
Pratt Blvd,1800 W,6800 N,Ravenswood Av,Railroad,R0733,13,0,07/25/2006 
Princeton Av,4000 S,300 W,S. of 39th St,Railroad,R0734,11,8,08/14/2006
Princeton Av,2620 S,3200 S,S. of 26th St,Expy,E0100,"",NP,08/31/2006 
Princeton Av,6240 S,300 W,S. of 61st St,Railroad,R0735,11,2,08/16/2006 
Prindiville St,2730 W,2210 N,S. of Milwaukee Av,CTA,X0422,"",NP,08/10/2006 
Pulaski Rd,3900 N,4000 W,N. of Grace St,Expy,E0101,13,10,08/15/2006 
Pulaski Rd,5104 S,4000 W,S. of 51st St,CTA,X0425,"",NP,08/21/2006 
Pulaski Rd,450 N,4000 W,N. of Kinzie St,Railroad,R0745,14,4,08/30/2006 
Pulaski Rd,440 N,4000 W,N. of Kinzie St,Railroad,R0744,14,4,08/30/2006 
Pulaski Rd,430 N,4000 W,N. of Kinzie St,Railroad,R0743,14,4,08/30/2006 
Pulaski Rd,420 N,4000 W,N. of Kinzie St,Railroad,R0742,14,4,08/30/2006 
Pulaski Rd,410 N,4000 W,N. of Kinzie St,Railroad,R0739,14,4,08/30/2006 
Pulaski Rd,3840 N,4000 W,N. of Grace St,Railroad,R0741,13,10,08/15/2006 
Pulaski Rd,2330 S,4000 W,N. of 24th St,Railroad,R0737,13,8,08/23/2006 
Pulaski Rd,2300 N,4000 W,Beldon Av,Railroad,R0736,14,4,08/14/2006 
Pulaski Rd,1800 N,4000 W,S. of Cortland St,Railroad,R0740,13,10,08/14/2006 
Pulaski Rd,1020 S,4000 W,N. of Fillmore St,Railroad,R0738,14,4,08/03/2006 
Pulaski Rd,7700 S,4000 W,Ford City Dr,Street,S0028,13,10,09/05/2006 
Pulaski Rd,230 N,4000 W,Lake St,CTA,X0424,13 N-S / 13 E-W,10 N-S / 6 E-W,08/01/2006 
Pulaski Rd,2030 S,4000 W,N. of 21st St,CTA,X0423,"",NP,08/08/2006 
Quincy St,200 W,220 S,Wells St,CTA,X0426,13,6 EX,12/11/2009 
Racine Av,1520 S,1200 W,S. of 15th St,Railroad,R0752,12,4,09/14/2006 
Racine Av,1540 S,1200 W,N. of 16th St,Railroad,R0751,12,4,09/14/2006 
Racine Av,4640 S,1200 W,N. of 47th St,Archway,AR007,"",NP,08/21/2006 
Racine Av,200 N,1200 W,Lake St,CTA,X0427,NP N-S / 13 E-W,NP N-S / 5EX E-W,07/28/2006 
Racine Av,3410 N,1200 W,N. of Roscoe St,CTA,X0428,"",NP,08/01/2006 
Racine Av,420 N,1200 W,S. of Hubbard St,Railroad,R0750,13,6,09/14/2006 
Racine Av,3900 S,1200 W,Pershing Rd,Street,S0029,"",NP,03/23/2006 
Racine Av,950 N,1200 W,S. of Augusta Blvd,Railroad,R0749,12,4,09/14/2006 
Racine Av,7500 S,1200 W,75th St,Railroad,R0747,12,8,08/31/2006 
Racine Av,5830 S,1200 W,S. of 58th St,Railroad,R0746,13,0,08/15/2006 
Racine Av,4910 S,1200 W,S. of 49th St,Railroad,R0748,12,10,08/14/2006 
Racine Av,6320 S,1200 W,S. of 63rd St,CTA,X0429,"",NP,08/16/2006 
Randolph St,45 E,146 N,Wabash Av,CTA,X0431,13,2,12/11/2009 
Randolph St,501 E,150 N,Lake Shore Dr (SB),Street,S0031,12,6,08/23/2006 
Randolph St,200 W,146 N,Wells St,CTA,X0430,"",NP,11/05/2009 
Randolph St,500 E,150 N,Lake Shore Dr (NB),Street,S0030,12,6,08/23/2006 
Randolph St,520 W,146 N,W. of Canal St,Railroad,R0753,13,6,09/14/2006 
Randolph St,300 E,150 N,Columbus Dr,Multi,ML031,14 N-S / 12 E-W,0 N-S /  10 E-W,12/11/2009 
Randolph St (Int. Level),385 E,150 N,Field Blvd,Multi,ML034,12,2,12/10/2009
Randolph St. (Int. Level),400 E,150 N,Harbor Dr,Multi,ML042,12,6,12/10/2009 
Ravenswood Av,3410 N,1800 W,N. of Roscoe St (east side),CTA,X0432,"",NP,07/31/2006 
Ravenswood Av,3410 N,1800 W,N. of Roscoe St (west side),CTA,X0433,"",NP,07/31/2006 
Rhodes Av,6300 S,532 E,63rd St,CTA,X0434,13 SB / 13 E-W,10 SB / 6 E-W,08/16/2006 
Richmond St,1800 N,2934 W,S. of Bloomingdale Av,Railroad,R0754,11,8,08/10/2006 
Ridgeway Av,2250 S,3732 W,S. of Cermak Rd,Railroad,R0756,11,6,08/23/2006 
Ridgeway Av,2030 S,3732 W,N. of 21st St,CTA,X0435,12,4,08/08/2006 
Ridge Av,6100 N,1800 W,Ravenswood Av,Railroad,R0755,11,8,07/26/2006 
Robinson St,3100 S,1700 W,(West of) Ashland Av,Expy,E0102,"",NP,12/04/2009 
Rockwell St,1800 N,2600 W,S. of Bloomingdale Av,Railroad,R0758,11,4,08/09/2006 
Rockwell St,3700 S,2600 W,S. of 36th Pl,Railroad,R0757,11,10,02/28/2006 
Rockwell St,2030 S,2600 W,N. of 21st St,CTA,X0436,"",NP,08/08/2006 
Rogers Av,5830 N,4320 W,E. of Kostner Av,Railroad,R0759,12,8,07/28/2006 
Rogers Av,7500 N,1630 W,S. W. of Ashland Av,CTA,X0437,11,8,07/24/2006 
Rogers Av,7340 N,1830 W,W. of Clark St,Railroad,R0760,11,6,07/24/2006 
Roosevelt Rd,1710 W,1200 S,W. of Paulina St,CTA,X0438,"",NP,08/09/2006 
Roosevelt Rd,4620 W,1200 S,W. of Kolmar Av,Railroad,R0762,13,6,08/03/2006 
Roosevelt Rd,4600 W,1200 S,W. of Kolmar Av,Railroad,R0764,13,6,08/03/2006 
Roosevelt Rd,2600 W,1200 S,W. of Campbell Av,Railroad,R0761,14,2,08/29/2006 
Roosevelt Rd,2540 W,1200 S,W. of Campbell Av,Railroad,R0763,14,2,08/29/2006 
Roosevelt Rd,20 E,1200 S,E. of State St,CTA,X0439,"",NP,03/17/2006 
Root St,400 W,4132 S,W. of Stewart Av,Railroad,R0766,13,0,08/14/2006 
Root St,100 W,4132 S,W. of Federal St,Railroad,R0765,13,0,08/14/2006 
Roscoe St,4400 W,3400 N,Kostner Av,Railroad,R0768,11,8,08/14/2006 
Roscoe St,1800 W,3400 N,Ravenswood Av,Railroad,R0767,11,2,07/31/2006 
Roscoe St,4600 W,3400 N,W. of Kenton Av,Railroad,R0769,12,4,08/14/2006 
Roscoe St,1000 W,3400 N,Sheffield Av,CTA,X0442,"",NP,08/01/2006 
Roscoe St,940 W,3400 N,E. of Clark St,CTA,X0443,"",NP,08/01/2006 
Rosehill Dr,1800 W,5800 N,Ravenswood Av,Railroad,R0770,10,8,07/26/2006 
Rosemont Av,1120 W,6300 N,E. of Broadway,CTA,X0444,11,8,07/26/2006 
Ruble St,1350 S,652 W,N. of 14th St,Expy,E0103,"",NP,08/31/2006 
Rush St,420 N,100 E,S. of Hubbard St,Ped Walkway,P0007,"",NP,08/14/2006 
Rush St,440 N,100 E,N. of Hubbard St,Ped Walkway,P0008,"",NP,08/14/2006 
Rush St,500 N,100 E,North of Illinois St,Ped Walkway,P0012,"",NP,12/16/2009 
Sacramento Av,3010 N,3000 W,N. of Wellington Av,Expy,E0104,12,2,08/11/2006 
Sacramento Av,3030 N,3000 W,N. of Wellington Av,Expy,E0105,12,2,08/11/2006 
Sacramento Av,3050 N,3000 W,N. of Wellington Av,Railroad,R0771,12,2,08/11/2006 
Sacramento Av,2420 N,3000 W,N. of Fullerton Av,CTA,X0445,13,8,08/10/2006
Sacramento Blvd,720 N,3000 W,S. of Chicago Av,Railroad,R0773,13,0,09/13/2006 
Sacramento Blvd,400 N,3000 W,N. of Carroll Av,Railroad,R0775,13,0,08/15/2006 
Sacramento Blvd,200 N,3000 W,Lake St,CTA,X0446,13,8,07/31/2006 
Sacramento Blvd,1010 S,3000 W,S. of Taylor St,Railroad,R0772,13,0,08/02/2006 
Sacramento Bv (E Svc Dr),720 N,3000 W,S. of Chicago Av,Railroad,R0777,13,10,09/13/2006 
Sacramento Bv (W Svc Dr),720 N,3000 W,S. of Chicago Av,Railroad,R0779,13,8,09/13/2006 
Sangamon St,840 N,930 W,Fry St,Railroad,R0783,11,10,09/14/2006 
Sangamon St,900 N,930 W,S. of Chestnut St,Railroad,R0782,11,10,09/14/2006 
Sangamon St,200 N,930 W,Lake St,CTA,X0447,14 N-S / 13 E-W,2 N-S / 5EX E-W,07/28/2006 
Sangamon St,5830 S,930 W,S. of 58th St,Railroad,R0781,11,10,08/15/2006 
Sangamon St,420 N,930 W,S. of Hubbard St,Railroad,R0784,13,2,09/14/2006 
Sawyer Av,1800 N,1400 N,N. of Bloomingdale Av,Railroad,R0787,11,8,08/10/2006 
Sawyer Av,2030 S,3232 W,N. of 21st St,CTA,X0448,"",NP,08/08/2006 
Schiller St,340 W,1400 N,E. of Orleans St,CTA,X0449,"",NP,07/24/2006 
School St,940 W,3300 N,E. of Sheffield Av,CTA,X0450,"",NP,08/02/2006 
School St,1800 W,3300 N,Ravenswood Av,Railroad,R0788,11,6,08/01/2006 
Schubert Av,940 W,2700 N,E. of Sheffield Av,CTA,X0451,"",NP,08/02/2006 
Sedgwick St,1540 N,400 W,S. of North Av,CTA,X0453,"",NP,07/24/2006 
Seeley Av,4640 N,2032 W,N. of Eastwood Av,CTA,X0454,"",NP,07/28/2006 
Seeley Av,4910 S,2032 W,49th St,Railroad,R0789,12,4,08/14/2006 
Seminary Av,3410 N,1100 W,N. of Roscoe St,CTA,X0455,"",NP,08/01/2006 
Senour Av,2534 S,1100 W,N. of Archer Av,CTA,X0456,11,6,03/23/2006 
Senour Av,2540 S,1100  W,N. of Archer Av,Expy (SB),E0107,"",NP,03/23/2006 
Senour Av,2530 S,1100 W,N. of Archer Av,Railroad,R0790,11,6,03/23/2006 
Senour Av,2550 S,1100 W,N. of Archer Av,Expy (NB),E0106,"",NP,03/23/2006 
Sheffield Av,3400 N,1000 W,Roscoe St,CTA,X0457,"",NP,08/01/2006 
Sheridan Rd (N),1000 W,6520 N,N. of Arthur Av,CTA,X0458,12,8,07/26/2006 
Sheridan Rd (W),940 W,3900 N,W. of Wilton Av,CTA,X0461,"",NP,08/01/2006 
Sheridan Rd (W),1120 W,6400 N,E. of Broadway,CTA,X0459,12,8,07/26/2006 
Sheridan Rd (W),1000 W,3940 N,S. of Irving Park Rd,CTA,X0460,"",NP,08/01/2006 
Sherwin Av,1500 W,7332 N,Greenview Av,CTA,X0462,11,8,12/07/2009 
Southport Av,3410 N,1400 W,N. of Roscoe St,CTA,X0463,"",NP,08/01/2006 
South Chicago Av,7850 S,1550 E,N. of 79th St,Skwy,E0056,"",NP,08/29/2006 
South Chicago Av,9430 S,3150 E,N. of 95th St,Railroad,R0792,14,4,08/22/2006 
South Chicago Av,7500 S,1200 E,S. of 75th St,Railroad,R0791,13,2,08/28/2006 
South Chicago Av,7910 S,1610 E,S. of 79th St,Skwy,E0055,"",NP,08/29/2006 
South Water St,150 E,250 N,(East of) Michigan Av,Building,B0001,"",NP,10/30/2009 
South Water St,200 E,300 N,Stetson - Beaubien (S Svc ,Multi,ML037,14,2,12/16/2009
"","","",LL) ,"","","","",""
South Water St,140 E,300 N,Stetson - Beaubien (N Svc ,Multi,ML036,14,2,12/16/2009 
"","","",LL) ,"","","","",""
South Water St,200 E,300 N,Stetson (Intermediate Level),Multi,ML038,14,2,12/16/2009 
South Water St,115 E,300 N,Stetson Av (LL),Multi,ML032,14,2,12/16/2009 
South Water St,140 E,300 N,Stetson - Beaubien Ct (LL),Multi,ML035,13,10,12/16/2009 
Spaulding Av,2030 S,3300 W,N. of 21st St,CTA,X0464,"",NP,08/08/2006 
Spaulding Av,930 N,3300 W,S. of Augusta Blvd,Railroad,R0793,13,10,09/13/2006 
Spaulding Av,2140 S,3300 W,S. of 21st St,Railroad,R0794,11,4,08/25/2006 
Spaulding Av,1800 N,3300 W,N. of Bloomingdale Av,Railroad,R0796,11,8,08/10/2006 
Spaulding Av,1000 S,3300 W,Filmore St,Ped Walkway,P0014,14,2,12/04/2009 
Springfield Av,1010 S,3900 W,S. of Taylor St,Railroad,R0797,11,8,08/03/2006 
Springfield Av,1800 N,3900 W,S. of Cortland St,Railroad,R0798,11,6,08/10/2006 
Springfield Av,2030 S,3900 W,N. of 21st St,CTA,X0465,"",NP,08/08/2006 
State St,9030 S,0 E-W,N. of 91st St,Railroad,R0805,12,10,03/17/2006 
State St,200 N,0 E-W,Lake St,CTA,X0472,13,6 EX,12/16/2009 
State St,400 S,0 E-W,Van Buren St,CTA,X0473,"",NP,10/30/2009 
State St,1800 S,0 E-W,18th St,CTA,X0470,"",NP,02/28/2006 
State St,1810 S,0 E-W,18th St,CTA,X0471,"",NP,02/28/2006 
State St,5920 S,0 E-W,S. of 59th St,CTA,X0474,"",NP,03/17/2006 
State St,6550 S,0 E-W,S. of 65th St,Expy,E0108,14,2,03/17/2006 
State St,6600 S,0 E-W,S. of 65th St,Expy,E0109,14,2,03/17/2006 
State St,1540 S,0 E-W,N. of 16th St,Railroad,R0806,13,8,02/28/2006 
State St,6330 S,0 E-W,S. of 63rd St,Railroad,R0804,14,2,03/17/2006 
State St,9010 S,0 E-W,N. of 91st St,Railroad,R0808,12,10,03/17/2006 
State St,9020 S,0 E-W,N. of 91st St,Railroad,R0807,12,10,03/17/2006 
Stetson Av,275 N,150 E,(South of) Wacker Dr,Ped Walkway,P0013,"",NP,12/16/2009 
Stetson Av (Int. Level),200 N,150 E,Lake St,Multi,ML039,14,2,12/16/2009 
Stevenson Expy (I-55) over ,2500 S,400 E,Under Stevenson Expy,Busway,BUS07,"",NP,12/04/2009 
Busway ,"","","","","","","",""
Stewart Av,2550 S,400 W,N. of 26th St,Expy,E0110,"",NP,08/31/2006 
Stewart Av,6320 S,400 W,S. of 63rd St,CTA,X0475,"",NP,08/16/2006 
Stony Island Av,7950 S,1600 E,S. of 79th St,Railroad,R0811,14,2,03/17/2006 
Stony Island Av,9440 S,1600 E,N. of 95th St,Railroad,R0810,14,4,02/28/2006 
Stony Island Av,8010 S,1600 E,S. of 79th St,Skwy,E0030,14,2,03/17/2006 
Stony Island Xp (NB),9550 S,1600 E,S. of 95th St,Railroad,R0814,13,7 EX,08/29/2006 
Stony Island Xp (NB),9610 S,1600 E,S. of 95th St,Railroad,R0813,13,7 EX,08/29/2006 
Stony Island Xp (SB),9600 S,1600 E,S. of 95th St,Railroad,R0815,13,7 EX,08/29/2006
Stony Island Xp (SB),9540 S,1600 E,S. of 95th St,Railroad,R0816,13,7 EX,08/29/2006 
St. Georges Ct,2730 W,2200 N,S.W. of Milwaukee Av,CTA,X0466,"",NP,08/10/2006 
St. Lawrence Av,6930 S,600 E,S. of South Chicago Av,Railroad,R0801,12,2,08/03/2006 
St. Lawrence Av,6940 S,600 E,S. of South Chicago Av,Railroad,R0799,12,2,08/03/2006 
St. Lawrence Av,9310 S,600 E,N. of Burnside Av,Railroad,R0800,"",NP,08/23/2006 
St. Lawrence Av,7010 S,600 E,N. of 71st St,Skwy,E0034,12,2,08/03/2006 
St. Lawrence Av,6300 S,600 E,63rd St,CTA,X0467,13 NB / 13 E-W,6 NB / 6 E-W,08/16/2006 
St. Louis Av,220 N,3500 W,Lake St,CTA,X0469,13,6,07/31/2006 
St. Louis Av,2030 S,3500 W,N. of 21st St,CTA,X0468,"",NP,08/08/2006 
St. Louis Av,1800 N,3500 W,N. of Bloomingdale Av,Railroad,R0803,11,8,08/10/2006 
St. Louis Av,400 N,3500 W,N. of Carroll Av,Railroad,R0802,13,0,08/15/2006 
Sunnyside Av,1820 W,4500 N,W. of Ravenswood Av,CTA,X0476,10,10,07/27/2006 
Sunnyside Av,1800 W,4500 N,Ravenswood Av,Railroad,R0817,10,10,07/27/2006 
Superior St,300 W,732 N,Franklin St,CTA,X0477,13,6,07/26/2006 
Superior St,850 W,732 N,W. of Green St,Railroad,R0818,"",NP,09/07/2006 
Talman Av,1800 N,2632 W,S. of Bloomingdale Av,Railroad,R0819,11,6,08/09/2006 
Talman Av,200 N,2632 W,Lake St,CTA,X0478,NP SB / 13 E-W,NP SB / 6 E-W,07/31/2006 
Taylor St,2600 W,1000 S,W. of Campbell Av,Railroad,R0820,11,0,12/02/2011 
Taylor St,1710 W,1000 S,W. of Paulina St,CTA,X0480,"",NP,08/07/2006 
Thome Av,1800 W,6225 N,Ravenswood Av,Railroad,R0821,11,10,07/26/2006 
Thorndale Av,1120 W,5900 N,E. of Broadway,CTA,X0481,11,8,07/26/2006 
Throop St,2830 S,1120 W,N. of Archer Av,Expy (SB),E0112,"",NP,03/23/2006 
Throop St,2840 S,1120 W,N. of Archer Av,Expy (NB),E0111,"",NP,03/23/2006 
Throop St,1530 S,1300 W,S. of 15th St,Railroad,R0825,13,6,08/29/2006 
Throop St,2820 S,1120 W,N. of Archer Av,Railroad,R0824,14,2,03/23/2006 
Throop St,5830 S,1300 W,S. of 58th St,Railroad,R0822,12,10,08/15/2006 
Throop St,6320 S,1300 W,S. of 63rd St,CTA,X0483,"",NP,08/16/2006 
Throop St,2824 S,1120 W,N. of Archer Av,CTA,X0482,14,2,03/23/2006 
Throop St,4910 S,1300 W,S. of 49th St,Railroad,R0823,12,2,08/14/2006 
Torrence Av,13040 S,2628 E,S. of 130th St,Railroad,R0827,"",NP,08/16/2006 
Torrence Avenue Bridge,13900 S,1400 E,Calumet River,Overhead ,BAS10,"",NP,10/30/2009 
"","","","",Bascule ,"","","",""
Torrence Avenue Bridge,12440 S,1400 E,Calumet River,Overhead ,BAS09,"",NP,12/07/2009 
"","","","",Bascule ,"","","",""
Touhy Av,1400 W,7200 N,W. of Glenwood Av,CTA,X0484,12,10,07/25/2006 
Touhy Av,1800 W,7200 N,W. of Clark St,Railroad,R0828,11,10,07/25/2006 
Tripp Av,5225 S,4232 W,N. of 53rd St,CTA,X0485,"",NP,08/21/2006 
Tripp Av,1800 N,4232 W,S. of Cortland St,Railroad,R0829,12,0,08/14/2006
Troy St,2030 S,3132 W,N. of 21st St,CTA,X0486,"",NP,08/08/2006 
Trumbull Av,2030 S,3432 W,N. of 21st St,CTA,X0487,14,2,08/08/2006 
Union Av,200 N,700 W,Lake St,CTA,X0488,"",NP,09/18/2006 
Union Av,1540 S,700 W,N. of 16th St,Railroad,R0835,11,10,09/06/2006 
Union Av,4000 S,700 W,S. of 39th St,Railroad,R0832,13,7 EX,03/21/2006 
Union Av,7484 S,700 W,S. of 74th St,Railroad,R0836,11,10,08/31/2006 
Union Av,520 N,700 W,N. of Grand Av,Railroad,R0834,"",NP,09/07/2006 
Union Av,5830 S,700 W,S. of 58th St,Railroad,R0831,11,4,08/15/2006 
Union Av,7500 S,700 W,N. of 75th St,Railroad,R0833,11,10,08/31/2006 
Union Av,4910 S,700 W,S. of 49th St,Railroad,R0830,11,6,08/14/2006 
Van Buren St,1720 W,400 S,W. of Paulina St,CTA,X0492,"",NP,08/07/2006 
Van Buren St,2600 W,400 S,W. of Maplewood Av,Railroad,R0838,12,2,12/17/2009 
